"X","LabID","weighted_mean","long","lat","Material"
313,"Beta-435131",1069.0203887346,10.241,59.1349,"-"
314,"Beta-435132",1018.71639658028,10.241,59.1349,"-"
315,"Beta-435133",958.701226769557,10.241,59.1349,"-"
316,"Beta-435134",1119.97085738034,10.241,59.1349,"-"
317,"Beta-435135",1098.44967507296,10.241,59.1349,"-"
318,"Beta-435136",981.470835316873,10.241,59.1349,"-"
319,"Beta-435137",1038.5268703537,10.241,59.1349,"-"
320,"Beta-435138",1018.71639658028,10.241,59.1349,"-"
321,"Beta-435139",1038.5268703537,10.241,59.1349,"-"
322,"Beta-435140",1038.5268703537,10.241,59.1349,"-"
323,"Beta-437177",708.146154000978,10.4,59.28,"Charcoal"
340,"Beta-449376",9241.03703071657,11.12,59.28,""
341,"Beta-58327",2250.33637508383,14.09822,57.41483,"charcoal"
342,"Beta-58328",3170.86231833636,14.09822,57.41483,"charcoal"
343,"Beta-58330",2592.04887079332,14.09822,57.41483,"charcoal"
344,"Beta-58334",1288.6079657077,14.10111,57.4087,"charcoal"
345,"Beta-58335",1526.73068478658,14.10111,57.4087,"charcoal"
348,"Beta-67758",4102.07809058203,14.10009,57.39712,"charcoal"
349,"Beta-71658",5980.1392875127,13.05,56.52,"grain"
350,"Beta-71664",5130.6394250784,12.99,56.57,"charcoal"
351,"Beta-71665",5423.80146495386,12.99,56.57,"food remains"
355,"Beta-80735",1705.93039418897,10.72,59.38,"Charcoal"
356,"Beta-80736",2585.3043202229,10.72,59.38,"Charcoal"
357,"Beta-98198",1813.74785097475,10.72,59.38,"Charcoal"
358,"Beta-98199",1805.11957765812,10.72,59.38,"Charcoal"
359,"Beta-98200",1821.2584664432,10.72,59.38,"Charcoal"
360,"Beta-98201",1602.85811879779,10.72,59.38,"Charcoal"
361,"Beta-98202",3299.39647069653,10.72,59.38,"Charcoal"
362,"Beta-98203",1572.90363903268,10.72,59.38,"Charcoal"
363,"Beta-98204",1702.04319064863,10.72,59.38,"Charcoal"
364,"Beta-98205",4109.3257319339,10.72,59.38,"Charcoal"
365,"Beta-98206",2198.18638276078,10.72,59.38,"Charcoal"
366,"Beta-98207",1530.58266574833,10.72,59.38,"Charcoal"
592,"CAMS-42",5509.40968666113,13.117,55.533,"charcoal"
600,"ETH-9814",5475.44494010612,15.1017,58.3607,"charcoal"
604,"GrA 14296",5060.29683080843,13.6473,58.2283,"bone"
605,"GrA 14299",4862.87308339187,13.4,58.183,"bone"
606,"GrA 15100",4908.67259073109,11.9409,57.4164,"charcoal"
607,"GrA 15135",5227.63978878921,13.5167,58.0833,"bone"
608,"GrA 16558",4957.0942133536,12.23,57.26,"charcoal"
609,"GrA 17692",853.990445087602,12.9459,59.1251,"charcoal"
610,"GrA 17901",130.05556734638,12.823,59.1878,"bone"
611,"GrA 18511",5416.38627043173,11.95,57.7667,"food residue"
612,"GrA-12391",3893.68515367831,11.9167,58.2833,""
613,"GrA-12735",4623.77024612594,13.0416,55.564,"bone"
614,"GrA-14136",4873.63096128557,11.2,58.9,"bone"
615,"GrA-14139",4555.36419493763,11.2,58.9,"bone"
616,"GrA-14141",4067.94345188156,11.2,58.9,"bone"
617,"GrA-14142",4956.36815010141,11.2,58.9,"bone"
618,"GrA-15102",5355.2435046015,11.2,58.9,"bone"
619,"GrA-15113",4555.36419493763,11.1792,58.9663,"bone"
620,"GrA-15118",4685.78775080269,13.5321,58.1673,"bone"
621,"GrA-15124",4685.78775080269,11.2,58.9,"bone"
622,"GrA-15169",4979.0639103546,11.3032,58.4413,"bone"
623,"GrA-15250",5128.03858602613,14.2833,56.05,"bone"
624,"GrA-16175",7663.47465178214,11.4985,58.3111,"seed"
625,"GrA-16283",2503.16659055459,11.486,58.5604,"bone"
626,"GrA-16555",4839.27471965403,11.3043,58.5423,"food remains"
627,"GrA-16854",4716.25017515842,16.44097,56.51798,"collagen bone"
628,"GrA-16855",5409.94744504396,16.44097,56.51798,"collagen bone"
629,"GrA-16856",5229.2634208032,16.44097,56.51798,"collagen bone"
630,"GrA-16857",5167.6945590038,16.44361,56.54139,"collagen bone"
631,"GrA-16858",5167.6945590038,16.441,56.518,"bone"
632,"GrA-16859",4966.12747490501,16.7,56.88306,"collagen bone"
633,"GrA-16860",4862.87308339187,16.7,56.88306,"collagen bone"
634,"GrA-16863",4927.24496011448,16.7,56.88306,"collagen bone"
635,"GrA-16864",4982.59777865073,16.7,56.88306,"collagen bone"
636,"GrA-17688",10667.7814339655,13.5553,58.26808,"charcoal"
637,"GrA-17729",2801.03856654936,11.7956,57.7439,"food remains"
638,"GrA-17735",5407.59733869254,11.7965,57.7388,"food remains"
639,"GrA-17741",2208.84695364059,11.8333,57.75,"charcoal"
640,"GrA-17860",5724.05676893678,11.81667,58.15,"food remains"
641,"GrA-17909",5031.84798052349,13.61596,58.14677,"collagen bone"
642,"GrA-17911",4955.74744878658,12.13333,57.48333,"collagen bone"
643,"GrA-18516",4530.80261147147,11.99583,57.38322,"food remains"
644,"GrA-18602",9870.89340208304,11.9442,57.5483,"bone"
645,"GrA-22167",5520.50024313038,13.04501,55.56733,"collagen bone"
1581,"Hv 8992",5588.32440061636,13.95,55.46,"charcoal"
1582,"K-2678",5704.79593004601,13.119,57.1333,"charcoal"
1583,"KI 2678",5704.79593004601,12.36,57.14,"charcoal"
1584,"KI 2694",2571.83118577515,12.31,57.2647,"charcoal"
1585,"KI-2678",5704.79593004601,12.35,57.13333,"charcoal"
1586,"KI-2694",2571.83118577515,12.31203,57.26291,"charcoal"
1587,"KI-2695",7123.49980123559,12.31203,57.26291,"charcoal"
1588,"KI-2696",3924.46333541805,12.31203,57.26291,"charcoal"
1589,"KI-2698",5460.97650715555,12.31203,57.26291,"charcoal"
1590,"KI-2700",6456.74477202586,12.31203,57.26291,"charcoal"
1591,"KI-2701",6763.62571687851,12.31203,57.26291,"charcoal"
1592,"KI-2702",6600.1732693235,12.31203,57.26291,"charcoal"
1593,"Ki-2694",2571.83118577515,12.312,57.2629,"charcoal"
1594,"Ki-2695",7123.49980123559,12.312,57.2629,"charcoal"
1595,"Ki-2696",3924.46333541805,12.312,57.2629,"charcoal"
1596,"Ki-2698",5460.97650715555,12.312,57.2629,"charcoal"
1597,"Ki-2700",6456.74477202586,12.312,57.2629,"charcoal"
1598,"Ki-2701",6763.62571687851,12.312,57.2629,"charcoal"
1599,"Ki-2702",6600.1732693235,12.312,57.2629,"charcoal"
1600,"Kn-103",5646.8434494633,13.18,55.58,"charcoal"
1601,"Lu 12",5491.2802213408,13.25,55.76,"charcoal"
1602,"Lu 1250",4129.24263459183,14.0334,55.4353,"charcoal"
1603,"Lu 1322",5248.0730078211,14.0334,55.4353,"charcoal"
1604,"Lu 1349",5431.50968340164,14.133,55.433,"food residue"
1605,"Lu 1417",4208.91138169726,12.95,55.983,"charcoal"
1606,"Lu 15",4499.18187285416,14.133,55.433,"charcoal"
1607,"Lu 1776",5714.43578852807,14.27,55.57,"charcoal"
1608,"Lu 1828",5665.80722495851,14.21,55.6,"bone"
1609,"Lu 1834",7130.71514487072,13.4576,55.3743,"bone"
1610,"Lu 1842",6053.90330405715,12.9667,55.7333,"charcoal"
1611,"Lu 1864",3676.90207024629,13.35,55.53,"charcoal"
1612,"Lu 1866",5585.13179586249,13.04,55.56,"charcoal"
1613,"Lu 1909",1963.93629573007,14.47,56.03,"charcoal"
1614,"Lu 1983",8909.85920306083,18.4333,57.7617,"bone"
1615,"Lu 2054",5813.78222657889,13.11,55.58,"charcoal"
1616,"Lu 2156",6658.43400886931,13.4576,55.3743,"bone"
1617,"Lu 2198",6156.33919960734,12.91,55.76,"charcoal"
1618,"Lu 2230",2061.97652029655,14.1678,55.4075,"charcoal"
1619,"Lu 2262",4594.91753967367,14.133,55.433,"charcoal"
1620,"Lu 2263",1690.522789967,14.1678,55.4075,"charcoal"
1621,"Lu 2348",5453.50406109722,13.5,55.41,"charcoal"
1622,"Lu 2390",2895.89012201705,13.49,55.39,"charcoal"
1623,"Lu 2397",4659.48681283427,13.49,55.4,"charcoal"
1624,"Lu 2510",5735.88122101322,13.12,55.58,"charcoal"
1625,"Lu 2548",2850.36163573175,13.86,55.46,"charcoal"
1626,"Lu 2549",622.649967212841,13.63,55.49,"charcoal"
1627,"Lu 255",4747.19790949874,14.14,55.41,"bone"
1628,"Lu 2550",1131.47168039979,13.6124,55.4123,"charcoal"
1629,"Lu 2554",4255.16920348193,13.983,55.533,"charcoal"
1630,"Lu 2567",5082.86599166275,13.05,55.56,"bone"
1631,"Lu 2592",4645.31719515919,12.667,56.233,"charcoal"
1632,"Lu 2628",6724.12034553187,13.41,55.9,"charcoal"
1633,"Lu 2724",3187.93596358009,12.96,55.77,"charcoal"
1634,"Lu 276",5161.43915222583,14.1669,55.4086,"bone"
1635,"Lu 2767",6547.45783033725,14.47,56.03,"charcoal"
1636,"Lu 2772",9165.31984408406,13.967,55.433,""
1637,"Lu 35",5398.69561661634,14.25,56.31,"charcoal"
1638,"Lu 350",4665.25679284975,14.033,55.433,"bone"
1639,"Lu 351",4550.3278191506,14.133,55.433,"bone"
1640,"Lu 36",4789.91935836759,15.81,56.11,"charcoal"
1641,"Lu 437",4358.66273175974,14.283,55.467,"charcoal"
1642,"Lu 472",4076.24114090812,12.94,55.93,"bone"
1643,"Lu 474",4360.98657584633,13.05,55.5667,"bone"
1644,"Lu 6640",4920.12289550553,13.6425,58.1522,"bone"
1645,"Lu 7268",10154.6794983014,11.4259,58.3951,"bone"
1646,"Lu 7269",3529.73979595474,11.3509,58.4536,"bone"
